case_id,transaction_amount,payment_method,device_type,revenue_event,failure_reason,retry_count,recovery_eligible,customer_age,customer_city,behavior_transactions,behavior_total_spend,behavior_average_order_value,behavior_avg_session_minutes,behavior_avg_pages,behavior_returning_rate,behavior_avg_rating,behavior_avg_delivery_days,historical_transactions,historical_total_spend,historical_average_order_value,historical_median_order_value,historical_max_order_value,historical_total_quantity,days_since_last_purchase,customer_lifetime_days,purchase_frequency_per_30d,distinct_products,distinct_countries,favorite_product,customer_value_segment,risk_amount,risk_payment_method,risk_device_type,failed_transactions_24h,transaction_frequency_24h,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,previous_fraud_flag,risk_score,risk_signal_count,automated_recovery_risk,retry_expected_probability,payment_link_expected_probability,reminder_expected_probability,escalation_expected_probability,retry_expected_recovery,payment_link_expected_recovery,reminder_expected_recovery,escalation_expected_recovery,counterfactual_optimal_action_unconstrained,estimated_optimal_recovery_unconstrained,high_risk_case,policy_recommended_action,selected_action_probability,actual_outcome,actual_recovery_success,actual_recovered_amount,baseline_action,baseline_expected_recovery,baseline_recovery_success,baseline_actual_recovered_amount
CASE_007039,1876.97,PayPal,Desktop,payment_failure,insufficient_funds,0,False,43.0,Istanbul,1,1876.97,1876.97,13.0,9.0,1.0,5.0,6.0,52,1615.17,31.06096153846154,30.64,95.84,125,29,101,15.445544554455445,47,1,Funky Washing Up Gloves Assorted,low,163.89,PayPal,Desktop,1,11,True,True,True,False,True,True,,5,high,0.1202,0.1461,0.1441,0.85,225.61,274.23,270.47,1595.42,ESCALATE_TO_HUMAN,1595.42,True,ESCALATE_TO_HUMAN,0.85,recovered,True,1876.97,ESCALATE_TO_HUMAN,1595.42,True,1876.97
CASE_002645,194.17,Credit Card,Mobile,checkout_abandonment,checkout_abandoned,0,False,44.0,Ankara,1,194.17,194.17,25.0,13.0,0.0,4.0,11.0,2,778.08,389.04,389.04,511.20000000000005,72,189,0,2.0,2,1,Set/20 Strawberry Paper Napkins,low,63.12,Credit Card,Mobile,1,2,False,True,False,False,False,True,,2,medium,0.1708,0.3672,0.144,0.32,33.16,71.3,27.96,62.13,CREATE_PAYMENT_LINK,71.3,True,ESCALATE_TO_HUMAN,0.32,escalated,False,0.0,ESCALATE_TO_HUMAN,62.13,True,194.17
CASE_003408,613.5,Debit Card,Desktop,repeated_payment_failure,multiple_bank_failures,3,False,28.0,Gaziantep,1,613.5,613.5,11.0,10.0,0.0,5.0,10.0,56,4974.54,88.83107142857143,74.28,276.71999999999997,494,2,128,13.125,46,1,Mini Cake Stand With Hanging Cakes,high,24.39,Debit Card,Desktop,2,14,False,False,True,False,True,True,,3,medium,0.02,0.2361,0.1982,0.5,12.27,144.85,121.6,306.75,ESCALATE_TO_HUMAN,306.75,True,ESCALATE_TO_HUMAN,0.5,recovered,True,613.5,ESCALATE_TO_HUMAN,306.75,True,613.5
CASE_007855,382.51,PayPal,Desktop,checkout_abandonment,checkout_abandoned,0,False,48.0,Bursa,1,382.51,382.51,28.0,6.0,1.0,5.0,7.0,153,4240.48,27.715555555555554,18.71,383.04,352,43,10,459.0,130,1,Jumbo Bag Vintage Doily,medium,105.83,PayPal,Desktop,2,6,False,False,False,False,False,True,,1,low,0.4527,0.5968,0.3122,0.5,173.16,228.28,119.42,191.26,CREATE_PAYMENT_LINK,228.28,True,ESCALATE_TO_HUMAN,0.5,recovered,True,382.51,ESCALATE_TO_HUMAN,191.26,False,0.0
CASE_005822,36.55,PayPal,Mobile,checkout_abandonment,payment_page_abandoned,0,True,23.0,Izmir,1,36.55,36.55,7.0,10.0,1.0,4.0,3.0,15,12241.470000000001,816.0980000000001,61.4,4082.4,1068,77,210,2.142857142857143,13,1,Antique Silver Tea Glass Engraved,very_high,134.89,PayPal,Mobile,3,6,False,True,False,True,False,False,,3,medium,0.3291,0.4958,0.2379,0.45,12.03,18.12,8.7,16.45,CREATE_PAYMENT_LINK,18.12,False,CREATE_PAYMENT_LINK,0.4958,not_recovered,False,0.0,CREATE_PAYMENT_LINK,18.12,False,0.0
CASE_007921,350.6,PayPal,Tablet,repeated_payment_failure,repeated_payment_failure,2,False,46.0,Istanbul,1,350.6,350.6,10.0,9.0,0.0,5.0,12.0,64,1588.18,24.8153125,22.24,74.75999999999999,132,236,0,64.0,56,1,Metal Sign Cupcake Single Hook,low,15.04,PayPal,Tablet,3,2,False,False,False,False,False,True,,2,medium,0.02,0.3237,0.2563,0.5,7.01,113.49,89.86,175.3,ESCALATE_TO_HUMAN,175.3,True,ESCALATE_TO_HUMAN,0.5,recovered,True,350.6,ESCALATE_TO_HUMAN,175.3,True,350.6
CASE_002613,26.92,Apple Pay,Tablet,invoice_overdue,payment_not_received,0,False,42.0,Izmir,1,26.92,26.92,16.0,6.0,0.0,3.0,7.0,114,13748.7,120.60263157894738,36.2,1660.32,1147,21,217,15.76036866359447,110,1,Jam Making Set With Jars,very_high,319.01,Apple Pay,Tablet,3,13,False,False,True,False,True,True,,4,high,0.2487,0.2354,0.3776,0.85,6.7,6.34,10.16,22.88,ESCALATE_TO_HUMAN,22.88,True,ESCALATE_TO_HUMAN,0.85,recovered,True,26.92,ESCALATE_TO_HUMAN,22.88,True,26.92
CASE_006303,68.61,PayPal,Tablet,payment_failure,insufficient_funds,1,True,43.0,Ankara,1,68.61,68.61,5.0,6.0,0.0,5.0,2.0,27,514.23,19.045555555555556,17.37,32.76,38,92,0,27.0,27,1,Blue Coat Rack Paris Fashion,low,127.25,PayPal,Tablet,0,1,False,False,False,False,False,False,,0,low,0.4758,0.4045,0.3093,0.5,32.64,27.75,21.22,34.3,ESCALATE_TO_HUMAN,34.3,False,ESCALATE_TO_HUMAN,0.5,recovered,True,68.61,RETRY_PAYMENT,32.64,False,0.0
CASE_006982,351.67,Google Pay,Desktop,checkout_abandonment,customer_inactivity,0,True,35.0,Bursa,1,351.67,351.67,31.0,8.0,0.0,2.0,3.0,4,376.1,94.025,98.25,132.24,30,135,82,1.4634146341463414,4,1,Natural Slate Heart Chalkboard,low,5.1,Google Pay,Desktop,3,10,False,True,True,False,False,False,,3,medium,0.2889,0.4556,0.2028,0.34,101.6,160.22,71.32,119.57,CREATE_PAYMENT_LINK,160.22,False,CREATE_PAYMENT_LINK,0.4556,not_recovered,False,0.0,CREATE_PAYMENT_LINK,160.22,True,351.67
CASE_006096,1292.08,PayPal,Desktop,payment_failure,payment_method_failure,1,False,45.0,Istanbul,1,1292.08,1292.08,4.0,9.0,0.0,4.0,6.0,11,2877.1099999999997,261.5554545454545,159.24,691.8,219,191,71,4.647887323943662,11,1,3 Tier Sweetheart Garden Shelf,medium,176.45,PayPal,Desktop,2,7,False,True,False,False,False,True,,2,medium,0.218,0.2073,0.1747,0.41,281.67,267.85,225.73,529.75,ESCALATE_TO_HUMAN,529.75,True,ESCALATE_TO_HUMAN,0.41,escalated,False,0.0,ESCALATE_TO_HUMAN,529.75,False,0.0
CASE_002406,103.78,Credit Card,Tablet,invoice_overdue,invoice_overdue,0,False,32.0,Antalya,1,103.78,103.78,20.0,8.0,1.0,3.0,8.0,565,19671.23,34.81633628318584,21.31,297.12,1549,18,315,53.80952380952381,479,1,Hanging Heart Jar T-Light Holder,very_high,517.09,Credit Card,Tablet,1,14,True,False,True,False,True,True,,4,high,0.2267,0.2267,0.3783,0.85,23.53,23.53,39.26,88.21,ESCALATE_TO_HUMAN,88.21,True,ESCALATE_TO_HUMAN,0.85,recovered,True,103.78,ESCALATE_TO_HUMAN,88.21,False,0.0
CASE_002097,409.55,Credit Card,Desktop,subscription_failure,expired_payment_method,0,False,30.0,Izmir,1,409.55,409.55,9.0,8.0,0.0,4.0,5.0,345,11474.369999999999,33.259043478260864,17.9,463.08,911,330,42,246.42857142857144,343,1,Metal Sign Cupcake Single Hook,high,296.73,Credit Card,Desktop,4,14,False,False,True,False,True,False,,3,medium,0.3638,0.3213,0.4345,0.5,148.99,131.59,177.95,204.78,ESCALATE_TO_HUMAN,204.78,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,204.78,False,0.0
CASE_000781,249.84,Credit Card,Desktop,repeated_payment_failure,multiple_bank_failures,3,False,18.0,Istanbul,1,249.84,249.84,19.0,11.0,1.0,3.0,10.0,134,14888.3,111.10671641791045,79.62,533.76,1336,4,361,11.13573407202216,103,1,Jumbo Bag Red Retrospot,very_high,50.1,Credit Card,Desktop,2,13,False,False,True,False,True,False,,2,medium,0.1005,0.3949,0.3108,0.5,25.11,98.66,77.65,124.92,ESCALATE_TO_HUMAN,124.92,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,124.92,True,249.84
CASE_005870,571.45,Google Pay,Desktop,payment_failure,payment_method_failure,0,False,42.0,Antalya,1,571.45,571.45,18.0,12.0,0.0,5.0,6.0,1208,47115.479999999996,39.00288079470198,23.88,501.12,4388,19,343,105.65597667638484,498,1,Charlotte Bag Pink Polkadot,very_high,48.6,Google Pay,Desktop,0,13,False,False,True,False,True,True,,3,medium,0.261,0.2458,0.2056,0.5,149.15,140.46,117.49,285.73,ESCALATE_TO_HUMAN,285.73,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,285.73,False,0.0
CASE_003843,1179.0,Debit Card,Desktop,checkout_abandonment,checkout_abandoned,0,False,52.0,Antalya,1,1179.0,1179.0,12.0,12.0,0.0,4.0,16.0,27,1992.52,73.79703703703704,58.0,259.44,150,43,77,10.519480519480519,24,1,Family Photo Frame Cornice,medium,90.67,Debit Card,Desktop,0,13,False,True,True,False,True,True,,4,high,0.154,0.3649,0.1511,0.85,181.57,430.22,178.15,1002.15,ESCALATE_TO_HUMAN,1002.15,True,ESCALATE_TO_HUMAN,0.85,recovered,True,1179.0,ESCALATE_TO_HUMAN,1002.15,True,1179.0
CASE_000735,851.76,PayPal,Desktop,payment_failure,payment_method_failure,0,True,47.0,Izmir,1,851.76,851.76,11.0,7.0,1.0,5.0,15.0,488,17760.13,36.393709016393444,22.005000000000003,1062.0,1471,12,231,63.37662337662338,398,1,Vintage Cream Cat Food Container,very_high,1.02,PayPal,Desktop,0,3,False,False,False,False,False,False,,0,low,0.5545,0.4713,0.3604,0.5,472.3,401.43,306.97,425.88,RETRY_PAYMENT,472.3,False,RETRY_PAYMENT,0.5545,recovered,True,851.76,RETRY_PAYMENT,472.3,True,851.76
CASE_004468,885.38,PayPal,Tablet,checkout_abandonment,customer_inactivity,0,False,30.0,Kayseri,1,885.38,885.38,11.0,14.0,1.0,5.0,5.0,1,477.71999999999997,477.71999999999997,477.71999999999997,477.71999999999997,36,372,0,1.0,1,1,Paper Chain Kit 50'S Christmas,low,206.75,PayPal,Tablet,1,6,True,False,False,False,False,True,,2,medium,0.2062,0.3972,0.167,0.31,182.57,351.67,147.86,274.47,CREATE_PAYMENT_LINK,351.67,True,ESCALATE_TO_HUMAN,0.31,recovered,True,885.38,ESCALATE_TO_HUMAN,274.47,False,0.0
CASE_005352,91.25,Credit Card,Mobile,subscription_failure,recurring_payment_failure,0,False,26.0,Izmir,1,91.25,91.25,12.0,6.0,1.0,5.0,4.0,565,19671.23,34.81633628318584,21.31,297.12,1549,18,315,53.80952380952381,479,1,Hanging Heart Jar T-Light Holder,very_high,244.71,Credit Card,Mobile,3,1,True,False,False,True,False,True,,4,high,0.274,0.2609,0.4001,0.85,25.0,23.81,36.51,77.56,ESCALATE_TO_HUMAN,77.56,True,ESCALATE_TO_HUMAN,0.85,recovered,True,91.25,ESCALATE_TO_HUMAN,77.56,False,0.0
CASE_009900,1558.89,PayPal,Desktop,invoice_overdue,customer_delay,0,False,25.0,Eskisehir,1,1558.89,1558.89,8.0,6.0,1.0,4.0,10.0,175,3640.58,20.803314285714286,13.21,256.32,344,5,63,83.33333333333333,123,1,Decorative Wicker Heart Medium,medium,81.41,PayPal,Desktop,1,11,False,True,True,False,True,True,,4,high,0.2093,0.2119,0.3671,0.85,326.28,330.33,572.27,1325.06,ESCALATE_TO_HUMAN,1325.06,True,ESCALATE_TO_HUMAN,0.85,recovered,True,1558.89,ESCALATE_TO_HUMAN,1325.06,True,1558.89
CASE_006603,11.23,Apple Pay,Desktop,subscription_failure,subscription_payment_failed,0,False,29.0,Eskisehir,1,11.23,11.23,11.0,7.0,0.0,4.0,2.0,2,27.259999999999998,13.629999999999999,13.629999999999999,15.32,2,175,0,2.0,2,1,Folding Umbrella Blackblue Polkadot,low,527.01,Apple Pay,Desktop,2,14,True,False,True,False,True,True,,4,high,0.0245,0.0548,0.2469,0.67,0.28,0.62,2.77,7.52,ESCALATE_TO_HUMAN,7.52,True,ESCALATE_TO_HUMAN,0.67,recovered,True,11.23,ESCALATE_TO_HUMAN,7.52,True,11.23
CASE_006960,130.03,PayPal,Tablet,repeated_payment_failure,repeated_payment_failure,3,True,48.0,Istanbul,1,130.03,130.03,31.0,9.0,0.0,4.0,10.0,4,84640.0,21160.0,21160.0,31740.0,8000,37,224,0.5357142857142857,1,1,Small Chinese Style Scissor,very_high,11.43,PayPal,Tablet,1,7,False,False,False,False,False,False,,0,low,0.0257,0.3194,0.2442,0.34,3.34,41.53,31.75,44.21,ESCALATE_TO_HUMAN,44.21,False,ESCALATE_TO_HUMAN,0.34,recovered,True,130.03,ESCALATE_TO_HUMAN,44.21,True,130.03
CASE_000887,162.4,Credit Card,Tablet,invoice_overdue,invoice_overdue,0,False,25.0,Izmir,1,162.4,162.4,32.0,14.0,1.0,5.0,4.0,54,14252.9,263.9425925925926,18.75,6330.24,1276,92,177,9.152542372881355,52,1,Christmas Retrospot Angel Wood,very_high,128.7,Credit Card,Tablet,0,12,False,False,True,False,True,True,,3,medium,0.3507,0.3221,0.4439,0.5,56.95,52.31,72.09,81.2,ESCALATE_TO_HUMAN,81.2,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,81.2,False,0.0
CASE_003019,1388.62,Apple Pay,Mobile,payment_failure,payment_method_failure,1,True,37.0,Istanbul,1,1388.62,1388.62,36.0,6.0,0.0,5.0,2.0,47,4598.46,97.8395744680851,79.62,383.40000000000003,428,71,233,6.051502145922747,36,1,Triple Photo Frame Cornice,medium,232.37,Apple Pay,Mobile,4,5,True,True,False,False,False,False,,3,medium,0.312,0.2852,0.2328,0.5,433.25,396.03,323.27,694.31,ESCALATE_TO_HUMAN,694.31,False,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,RETRY_PAYMENT,433.25,False,0.0
CASE_005791,376.73,Credit Card,Mobile,invoice_overdue,customer_delay,0,False,54.0,Adana,1,376.73,376.73,20.0,9.0,1.0,5.0,6.0,1,2050.56,2050.56,2050.56,2050.56,192,359,0,1.0,1,1,Rattle Snake Eggs,medium,51.68,Credit Card,Mobile,1,11,False,True,True,False,True,True,,4,high,0.0883,0.1091,0.2884,0.66,33.27,41.1,108.65,248.64,ESCALATE_TO_HUMAN,248.64,True,ESCALATE_TO_HUMAN,0.66,recovered,True,376.73,ESCALATE_TO_HUMAN,248.64,True,376.73
CASE_005254,192.16,Google Pay,Tablet,payment_failure,insufficient_funds,0,True,21.0,Konya,1,192.16,192.16,24.0,6.0,1.0,5.0,4.0,16,2240.2799999999997,140.01749999999998,135.78,259.44,194,74,200,2.4,16,1,60 Teatime Fairy Cake Cases,medium,320.77,Google Pay,Tablet,1,8,True,False,False,False,False,False,,1,low,0.4104,0.3588,0.2818,0.46,78.86,68.95,54.15,88.39,ESCALATE_TO_HUMAN,88.39,False,ESCALATE_TO_HUMAN,0.46,escalated,False,0.0,RETRY_PAYMENT,78.86,True,192.16
CASE_009320,567.28,Debit Card,Tablet,payment_failure,temporary_bank_error,0,False,18.0,Istanbul,1,567.28,567.28,27.0,6.0,0.0,4.0,4.0,86,13882.59,161.42546511627907,57.92,1506.86,1046,121,0,86.0,85,1,Retrospot Heart Hot Water Bottle,very_high,285.47,Debit Card,Tablet,1,8,False,True,False,False,False,True,,2,medium,0.5015,0.2613,0.216,0.5,284.49,148.23,122.53,283.64,RETRY_PAYMENT,284.49,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,283.64,True,567.28
CASE_004384,15.73,Apple Pay,Mobile,checkout_abandonment,checkout_abandoned,0,True,27.0,Istanbul,1,15.73,15.73,11.0,7.0,0.0,4.0,3.0,105,11993.77,114.22638095238095,79.62,384.48,1044,72,168,18.75,94,1,Jam Making Set With Jars,very_high,12.59,Apple Pay,Mobile,0,9,False,True,True,False,False,False,,2,medium,0.3845,0.5368,0.2649,0.5,6.05,8.44,4.17,7.86,CREATE_PAYMENT_LINK,8.44,False,CREATE_PAYMENT_LINK,0.5368,recovered,True,15.73,CREATE_PAYMENT_LINK,8.44,False,0.0
CASE_003672,484.67,Apple Pay,Desktop,subscription_failure,recurring_payment_failure,0,True,19.0,Istanbul,1,484.67,484.67,7.0,7.0,0.0,4.0,2.0,30,1969.66,65.65533333333333,14.91,753.84,176,183,0,30.0,30,1,12 Coloured Party Balloons,medium,80.52,Apple Pay,Desktop,1,3,False,False,False,False,False,False,,0,low,0.4798,0.4079,0.4919,0.5,232.54,197.7,238.41,242.34,ESCALATE_TO_HUMAN,242.34,False,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,SEND_REMINDER,238.41,False,0.0
CASE_008999,435.73,Apple Pay,Mobile,payment_failure,bank_timeout,0,False,27.0,Konya,1,435.73,435.73,31.0,14.0,1.0,3.0,9.0,31,7534.719999999999,243.05548387096772,259.44,461.2,686,113,27,34.44444444444444,26,1,Charlotte Bag Apples Design,high,4.37,Apple Pay,Mobile,3,5,False,True,False,False,False,True,,3,medium,0.5895,0.3361,0.2732,0.5,256.86,146.45,119.04,217.86,RETRY_PAYMENT,256.86,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,217.86,False,0.0
CASE_004240,377.18,Debit Card,Desktop,repeated_payment_failure,repeated_declines,3,False,47.0,Izmir,1,377.18,377.18,13.0,8.0,0.0,4.0,4.0,87,1652.5,18.99425287356322,13.27,85.44,132,61,0,87.0,77,1,Black Tea Towel Classic Design,low,56.3,Debit Card,Desktop,1,7,False,True,False,False,False,True,,2,medium,0.02,0.2502,0.2075,0.5,7.54,94.37,78.26,188.59,ESCALATE_TO_HUMAN,188.59,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,188.59,True,377.18
CASE_005829,229.32,Google Pay,Desktop,subscription_failure,expired_payment_method,0,False,30.0,Istanbul,1,229.32,229.32,15.0,6.0,0.0,5.0,3.0,56,4974.54,88.83107142857143,74.28,276.71999999999997,494,2,128,13.125,46,1,Mini Cake Stand With Hanging Cakes,high,238.03,Google Pay,Desktop,0,14,False,False,True,False,True,False,,2,medium,0.3675,0.3244,0.4369,0.5,84.28,74.39,100.19,114.66,ESCALATE_TO_HUMAN,114.66,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,114.66,True,229.32
CASE_009627,1545.24,Google Pay,Tablet,checkout_abandonment,checkout_abandoned,0,False,47.0,Ankara,1,1545.24,1545.24,12.0,8.0,1.0,5.0,3.0,11,2223.56,202.14181818181817,196.0,338.15999999999997,158,26,7,47.14285714285714,6,1,15cm Christmas Glass Ball 20 Lights,medium,5.97,Google Pay,Tablet,0,4,False,True,False,False,False,True,,2,medium,0.3013,0.4781,0.2289,0.41,465.58,738.78,353.71,633.55,CREATE_PAYMENT_LINK,738.78,True,ESCALATE_TO_HUMAN,0.41,recovered,True,1545.24,ESCALATE_TO_HUMAN,633.55,False,0.0
CASE_001452,456.14,Google Pay,Mobile,payment_failure,payment_method_failure,0,False,36.0,Gaziantep,1,456.14,456.14,8.0,8.0,1.0,4.0,9.0,14,1361.97,97.28357142857143,77.49000000000001,256.32,103,336,0,14.0,14,1,Baking Set 9 Piece Retrospot,low,39.04,Google Pay,Mobile,2,13,False,True,True,False,True,False,,3,medium,0.3087,0.2844,0.2336,0.44,140.81,129.73,106.55,200.7,ESCALATE_TO_HUMAN,200.7,True,ESCALATE_TO_HUMAN,0.44,escalated,False,0.0,ESCALATE_TO_HUMAN,200.7,False,0.0
CASE_003759,3306.55,Debit Card,Desktop,repeated_payment_failure,multiple_bank_failures,2,True,51.0,Konya,1,3306.55,3306.55,5.0,9.0,1.0,4.0,18.0,77,2737.0099999999998,35.545584415584415,28.18,400.32,218,47,0,77.0,76,1,Hanging Heart Bonheur,medium,268.58,Debit Card,Desktop,3,6,False,True,False,False,False,False,,2,medium,0.1008,0.3932,0.308,0.5,333.3,1300.14,1018.42,1653.28,ESCALATE_TO_HUMAN,1653.28,False,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,1653.28,False,0.0
CASE_003295,37.94,Apple Pay,Mobile,payment_failure,bank_timeout,0,True,41.0,Istanbul,1,37.94,37.94,19.0,11.0,1.0,5.0,4.0,55,11601.38,210.9341818181818,130.8,2198.0,1005,78,238,6.932773109243697,55,1,Assorted Bottle Top Magnets,high,218.29,Apple Pay,Mobile,1,4,True,False,False,False,False,False,,1,low,0.6905,0.4099,0.3208,0.5,26.2,15.55,12.17,18.97,RETRY_PAYMENT,26.2,False,RETRY_PAYMENT,0.6905,not_recovered,False,0.0,RETRY_PAYMENT,26.2,True,37.94
CASE_004932,491.27,Google Pay,Desktop,invoice_overdue,customer_delay,0,False,28.0,Ankara,1,491.27,491.27,10.0,7.0,1.0,5.0,4.0,11,1469.62,133.60181818181817,138.35999999999999,408.24,121,141,116,2.8448275862068964,11,1,Alarm Clock Bakelike Green,low,9.63,Google Pay,Desktop,2,12,False,True,True,False,True,True,,4,high,0.1429,0.1554,0.3239,0.76,70.2,76.34,159.12,373.37,ESCALATE_TO_HUMAN,373.37,True,ESCALATE_TO_HUMAN,0.76,recovered,True,491.27,ESCALATE_TO_HUMAN,373.37,True,491.27
CASE_009261,1306.92,PayPal,Tablet,payment_failure,temporary_bank_error,0,False,34.0,Antalya,1,1306.92,1306.92,4.0,15.0,1.0,3.0,4.0,1,23.32,23.32,23.32,23.32,1,337,0,1.0,1,1,Wheelbarrow For Children,low,54.96,PayPal,Tablet,2,6,False,False,False,False,False,True,,1,low,0.5197,0.2667,0.2128,0.31,679.21,348.56,278.11,405.15,RETRY_PAYMENT,679.21,True,ESCALATE_TO_HUMAN,0.31,recovered,True,1306.92,ESCALATE_TO_HUMAN,405.15,False,0.0
CASE_008978,1400.66,Google Pay,Desktop,subscription_failure,recurring_payment_failure,0,True,23.0,Adana,1,1400.66,1400.66,8.0,5.0,1.0,2.0,9.0,56,6637.7,118.53035714285714,133.2,411.52,559,85,65,25.846153846153847,49,1,Chest Of Drawers Gingham Heart,high,14.75,Google Pay,Desktop,0,9,False,False,True,False,False,False,,1,low,0.5477,0.4655,0.536,0.5,767.14,652.01,750.75,700.33,RETRY_PAYMENT,767.14,False,RETRY_PAYMENT,0.5477,recovered,True,1400.66,SEND_REMINDER,750.75,True,1400.66
CASE_008714,283.44,PayPal,Mobile,payment_failure,insufficient_funds,1,False,59.0,Ankara,1,283.44,283.44,21.0,8.0,0.0,5.0,3.0,1,30.7,30.7,30.7,30.7,1,355,0,1.0,1,1,Faux Fur Chocolate Throw,low,127.08,PayPal,Mobile,4,1,False,False,False,False,False,True,,2,medium,0.2378,0.2142,0.1726,0.31,67.4,60.71,48.92,87.87,ESCALATE_TO_HUMAN,87.87,True,ESCALATE_TO_HUMAN,0.31,escalated,False,0.0,ESCALATE_TO_HUMAN,87.87,True,283.44
CASE_003736,24.78,Google Pay,Tablet,subscription_failure,expired_payment_method,0,True,49.0,Adana,1,24.78,24.78,29.0,12.0,1.0,5.0,10.0,30,1466.75,48.891666666666666,12.4,512.64,125,367,0,30.0,29,1,Set 12 Retro White Chalk Sticks,low,75.78,Google Pay,Tablet,0,6,True,False,False,False,False,False,,1,low,0.4838,0.4213,0.5095,0.5,11.99,10.44,12.63,12.39,SEND_REMINDER,12.63,False,SEND_REMINDER,0.5095,recovered,True,24.78,SEND_REMINDER,12.63,True,24.78
CASE_005419,333.2,Google Pay,Tablet,checkout_abandonment,customer_inactivity,0,False,38.0,Adana,1,333.2,333.2,15.0,9.0,1.0,2.0,5.0,237,10245.88,43.23156118143459,22.24,512.64,825,226,41,173.41463414634146,230,1,Card Circus Parade,high,166.43,Google Pay,Tablet,2,12,False,True,True,False,True,False,,3,medium,0.3425,0.5131,0.2556,0.5,114.12,170.96,85.17,166.6,CREATE_PAYMENT_LINK,170.96,True,ESCALATE_TO_HUMAN,0.5,escalated,False,0.0,ESCALATE_TO_HUMAN,166.6,True,333.2
CASE_003279,3757.62,Google Pay,Tablet,payment_failure,insufficient_funds,0,False,60.0,Kayseri,1,3757.62,3757.62,18.0,11.0,1.0,4.0,11.0,49,9302.48,189.8465306122449,147.0,429.84,788,71,225,6.533333333333333,33,1,Dolly Girl Lunch Box,high,63.66,Google Pay,Tablet,3,12,False,True,True,False,True,False,,4,high,0.3493,0.3189,0.2601,0.85,1312.54,1198.31,977.36,3193.98,ESCALATE_TO_HUMAN,3193.98,True,ESCALATE_TO_HUMAN,0.85,recovered,True,3757.62,ESCALATE_TO_HUMAN,3193.98,False,0.0
CASE_003888,91.53,Google Pay,Tablet,repeated_payment_failure,multiple_bank_failures,2,False,36.0,Konya,1,91.53,91.53,13.0,7.0,1.0,3.0,8.0,64,8111.78,126.7465625,91.92,759.6,813,14,159,12.075471698113208,48,1,Jumbo Bag Vintage Doily,high,25.24,Google Pay,Tablet,1,14,False,False,True,False,True,True,,3,medium,0.02,0.2933,0.2419,0.5,1.83,26.85,22.14,45.76,ESCALATE_TO_HUMAN,45.76,True,ESCALATE_TO_HUMAN,0.5,recovered,True,91.53,ESCALATE_TO_HUMAN,45.76,False,0.0
CASE_004485,4900.71,Debit Card,Tablet,payment_failure,insufficient_funds,0,False,63.0,Ankara,1,4900.71,4900.71,6.0,8.0,0.0,4.0,5.0,49,1961.61,40.03285714285714,30.64,128.6,146,24,56,26.25,38,1,Chocolate Hot Water Bottle,medium,39.34,Debit Card,Tablet,3,9,False,True,True,False,False,True,,4,high,0.2603,0.2433,0.2022,0.85,1275.65,1192.34,990.92,4165.6,ESCALATE_TO_HUMAN,4165.6,True,ESCALATE_TO_HUMAN,0.85,recovered,True,4900.71,ESCALATE_TO_HUMAN,4165.6,False,0.0
CASE_002413,105.09,PayPal,Desktop,invoice_overdue,customer_delay,0,True,22.0,Konya,1,105.09,105.09,9.0,9.0,0.0,4.0,11.0,96,4273.43,44.514895833333334,18.4,400.32,357,23,348,8.275862068965518,87,1,Columbian Candle Round,medium,24.87,PayPal,Desktop,1,7,False,False,False,False,False,False,,0,low,0.4855,0.4127,0.4956,0.5,51.02,43.37,52.08,52.54,ESCALATE_TO_HUMAN,52.54,False,ESCALATE_TO_HUMAN,0.5,recovered,True,105.09,SEND_REMINDER,52.08,True,105.09
CASE_003944,1428.69,Apple Pay,Tablet,subscription_failure,subscription_payment_failed,0,False,40.0,Bursa,1,1428.69,1428.69,33.0,10.0,0.0,5.0,6.0,115,10397.76,90.4153043478261,77.16,276.71999999999997,883,2,366,9.426229508196721,58,1,Assorted Colour Bird Ornament,high,16.46,Apple Pay,Tablet,1,8,False,True,False,False,False,True,,2,medium,0.2952,0.2729,0.4049,0.5,421.75,389.89,578.48,714.34,ESCALATE_TO_HUMAN,714.34,True,ESCALATE_TO_HUMAN,0.5,recovered,True,1428.69,ESCALATE_TO_HUMAN,714.34,True,1428.69
